,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
1252,,,Bernat TOMAS CARDELL,,IQFOIL Masc.,25.0,G,48,,213.6,151.6,World Championship 2023
1253,,,LEE Tae Hoon,,IQFOIL Masc.,19.0,G,39,,316.0,232.0,World Championship 2023
1254,,,Huig Jan TAK,,IQFOIL Masc.,1.0,G,31,,303.0,189.0,World Championship 2023
1255,,,Grae MORRIS,,IQFOIL Masc.,3.0,G,9,,155.0,51.0,World Championship 2023
1256,,,Noah LYONS,,IQFOIL Masc.,13.0,G,55,,305.1,187.1,World Championship 2023
1257,,,Elijah LIEFTING,,IQFOIL Masc.,15.0,G,34,,328.0,212.0,World Championship 2023
1258,,,Robert KUBIN,,IQFOIL Masc.,35.0,G,66,,389.0,256.0,World Championship 2023
1259,,,Nacho BALTASAR SUMMERS,,IQFOIL Masc.,9.0,G,11,,189.0,107.0,World Championship 2023
1260,,,Renar ROOLAHT,,IQFOIL Masc.,27.0,G,62,,343.0,230.0,World Championship 2023
1261,,,Nicolo RENNA,,IQFOIL Masc.,5.0,G,3,,63.0,28.0,World Championship 2023
1262,,,Malik HOVELING,,IQFOIL Masc.,39.0,G,69,,406.0,269.0,World Championship 2023
1263,,,Josh ARMIT,,IQFOIL Masc.,31.0,G,7,,156.0,89.0,World Championship 2023
1264,,,Adrien MESTRE,,IQFOIL Masc.,11.0,G,19,,268.0,146.0,World Championship 2023
1265,,,Finn HAWKINS,,IQFOIL Masc.,21.0,G,18,,268.0,141.0,World Championship 2023
1266,,,Dayne Edgar Agnelo COELHO,,IQFOIL Masc.,51.0,G,89,,539.0,398.0,World Championship 2023
1267,,,Radoslaw FURMANSKI,,IQFOIL Masc.,7.0,G,14,,171.0,116.0,World Championship 2023
1268,,,William McMILLAN,,IQFOIL Masc.,51.0,G,74,,435.0,309.0,World Championship 2023
1269,,,Nicolo RENNA,,IQFOIL Masc.,1.0,G,3,,63.0,28.0,World Championship 2023
1270,,,Leonidas TSORTANIDIS,,IQFOIL Masc.,23.0,G,51,,248.0,171.0,World Championship 2023
1271,,,YANG Minhai,,IQFOIL Masc.,5.0,G,43,,372.0,243.0,World Championship 2023
1272,,,Noah LYONS,,IQFOIL Masc.,15.0,G,55,,305.1,187.1,World Championship 2023
1273,,,Bernat TOMAS CARDELL,,IQFOIL Masc.,25.0,G,48,,213.6,151.6,World Championship 2023
1274,,,Geronimo NORES,,IQFOIL Masc.,19.0,G,52,,283.0,173.0,World Championship 2023
1275,,,Bence SANTA,,IQFOIL Masc.,31.0,G,76,,430.0,313.0,World Championship 2023
1276,,,Jonne HEIMANN,,IQFOIL Masc.,47.0,G,65,,383.0,254.0,World Championship 2023
1277,,,Endre FUNNEMARK,,IQFOIL Masc.,29.0,G,32,,289.0,191.0,World Championship 2023
1278,,,Jeronimo ABOGADO IRISH STEPHENSON,,IQFOIL Masc.,39.0,G,83,,486.0,365.0,World Championship 2023
