,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
321,,,Madeleine ANDERSON,,Formula Kite Fem.,4.0,G,9,,129.0,83.0,World Championship 2023
322,,,Mariska WILDENBERG,,Formula Kite Fem.,19.0,G,37,,278.0,194.0,World Championship 2023
323,,,Magdalena WOYCIECHOWSKA,,Formula Kite Fem.,9.0,G,20,,168.0,122.0,World Championship 2023
324,,,Maya ASHKENAZI,,Formula Kite Fem.,7.0,G,12,,142.0,98.0,World Championship 2023
325,,,Lily YOUNG,,Formula Kite Fem.,2.0,G,3,,133.0,49.0,World Championship 2023
326,,,Maria ASHIDA,,Formula Kite Fem.,28.0,G,52,,445.0,360.0,World Championship 2023
327,,,Chloe REVIL,,Formula Kite Fem.,11.0,G,28,,185.0,114.0,World Championship 2023
328,,,Chloe REVIL,,Formula Kite Fem.,3.0,G,28,,185.0,114.0,World Championship 2023
329,,,WANG Si,,Formula Kite Fem.,1.0,G,26,,175.0,103.0,World Championship 2023
330,,,Benyapa JANTAWAN,,Formula Kite Fem.,13.0,G,38,,268.0,201.0,World Championship 2023
331,,,Noora RUSKOLA,,Formula Kite Fem.,4.0,G,31,,191.0,139.0,World Championship 2023
332,,,Emily BUGEJA,,Formula Kite Fem.,20.0,G,46,,355.0,271.0,World Championship 2023
333,,,Nataliya LESHKO,,Formula Kite Fem.,29.0,G,50,,412.0,327.0,World Championship 2023
334,,,Nina ARCISZ,,Formula Kite Fem.,7.0,G,29,,161.0,119.0,World Championship 2023
335,,,Marija DOLENC,,Formula Kite Fem.,22.0,G,47,,360.0,276.0,World Championship 2023
336,,,Izabela SATRJAN,,Formula Kite Fem.,2.0,G,27,,170.0,111.0,World Championship 2023
337,,,Aija AMBRASA,,Formula Kite Fem.,24.0,G,49,,394.0,310.0,World Championship 2023
338,,,Lizeth LOAIZA,,Formula Kite Fem.,21.0,G,42,,308.0,230.0,World Championship 2023
