,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
1125,,,Martin DOLENC,,Formula Kite Masc.,5.0,G,8,,109.0,59.0,World Championship 2023
1126,,,Lucas PES FONSECA,,Formula Kite Masc.,16.0,G,38,,214.0,128.0,World Championship 2023
1127,,,Adam FARRINGTON,,Formula Kite Masc.,20.0,G,63,,264.0,193.0,World Championship 2023
1128,,,Jindrich HOUSTEK,,Formula Kite Masc.,24.0,G,71,,309.0,236.0,World Championship 2023
1129,,,Jean DE FALBAIRE,,Formula Kite Masc.,13.0,G,40,,210.0,134.0,World Championship 2023
1130,,,Riccardo PIANOSI,,Formula Kite Masc.,4.0,G,5,,67.0,43.0,World Championship 2023
1131,,,ZHANG Haoran,,Formula Kite Masc.,7.0,G,17,,177.0,99.0,World Championship 2023
1132,,,Michal WOJCIECHOWSKI,,Formula Kite Masc.,17.0,G,60,,235.0,164.0,World Championship 2023
1133,,,Jan VOSTER,,Formula Kite Masc.,14.0,G,32,,172.0,116.0,World Championship 2023
1134,,,Denis TARADIN,,Formula Kite Masc.,1.0,G,6,,90.0,48.0,World Championship 2023
1135,,,Chitresh TATHA,,Formula Kite Masc.,25.0,G,79,,348.0,265.0,World Championship 2023
1136,,,Joseph Jonathan WESTON,,Formula Kite Masc.,29.0,G,49,,280.0,191.0,World Championship 2023
1137,,,Tiger TYSON,,Formula Kite Masc.,12.0,G,27,,144.0,93.0,World Championship 2023
1138,,,Maxime NOCHER,,Formula Kite Masc.,2.0,G,15,,170.0,92.0,World Championship 2023
1139,,,Valentyn SUDAK,,Formula Kite Masc.,26.0,G,81,,369.0,290.0,World Championship 2023
1140,,,Lucas PES FONSECA,,Formula Kite Masc.,16.0,G,38,,214.0,128.0,World Championship 2023
1141,,,Axel MAZELLA,,Formula Kite Masc.,2.0,G,3,,102.0,47.0,World Championship 2023
1142,,,Adam FARRINGTON,,Formula Kite Masc.,20.0,G,63,,264.0,193.0,World Championship 2023
1143,,,Xantos VILLEGAS,,Formula Kite Masc.,14.0,G,46,,238.0,171.0,World Championship 2023
1144,,,Michal WOJCIECHOWSKI,,Formula Kite Masc.,18.0,G,60,,235.0,164.0,World Championship 2023
1145,,,Valentyn SUDAK,,Formula Kite Masc.,25.0,G,81,,369.0,290.0,World Championship 2023
1146,,,Jan VOSTER,,Formula Kite Masc.,13.0,G,32,,172.0,116.0,World Championship 2023
1147,,,James JOHNSEN,,Formula Kite Masc.,24.0,G,65,,273.0,197.0,World Championship 2023
1148,,,Tiger TYSON,,Formula Kite Masc.,8.0,G,27,,144.0,93.0,World Championship 2023
1149,,,Jindrich HOUSTEK,,Formula Kite Masc.,22.0,G,71,,309.0,236.0,World Championship 2023
1150,,,Denis TARADIN,,Formula Kite Masc.,3.0,G,6,,90.0,48.0,World Championship 2023
1151,,,Maxime NOCHER,,Formula Kite Masc.,9.0,G,15,,170.0,92.0,World Championship 2023
1152,,,Nicolas PARLIER,,Formula Kite Masc.,6.0,G,36,,174.0,123.0,World Championship 2023
1153,,,Theo de RAMECOURT,,Formula Kite Masc.,7.0,G,25,,189.0,131.0,World Championship 2023
1154,,,Lukas WALTON- KEIM,,Formula Kite Masc.,4.0,G,28,,156.0,99.0,World Championship 2023
1155,,,Alexander BACHEV,,Formula Kite Masc.,21.0,G,59,,231.0,164.0,World Championship 2023
1156,,,Tomas JUSKA,,Formula Kite Masc.,26.0,G,84,,410.0,322.0,World Championship 2023
1157,,,Martin DOLENC,,Formula Kite Masc.,1.0,G,8,,109.0,59.0,World Championship 2023
1158,,,Riccardo PIANOSI,,Formula Kite Masc.,5.0,G,5,,67.0,43.0,World Championship 2023
1159,,,Dor ZARKA,,Formula Kite Masc.,12.0,G,16,,145.0,99.0,World Championship 2023
1160,,,Joseph Jonathan WESTON,,Formula Kite Masc.,10.0,G,49,,280.0,191.0,World Championship 2023
1161,,,Chitresh TATHA,,Formula Kite Masc.,29.0,G,79,,348.0,265.0,World Championship 2023
1162,,,Logan SUTHERLAND,,Formula Kite Masc.,19.0,G,66,,285.0,202.0,World Championship 2023
1163,,,Daniel HARRIS,,Formula Kite Masc.,17.0,G,55,,292.0,220.0,World Championship 2023
1164,,,KARAMON Hiro,,Formula Kite Masc.,23.0,G,73,,328.0,247.0,World Championship 2023
1165,,,Deury CORNIEL,,Formula Kite Masc.,11.0,G,41,,199.0,140.0,World Championship 2023
1166,,,Jean DE FALBAIRE,,Formula Kite Masc.,15.0,G,40,,210.0,134.0,World Championship 2023
1167,,,ZHANG Haoran,,Formula Kite Masc.,29.0,G,17,,177.0,99.0,World Championship 2023
1168,,,Jacobo ESPI VANO,,Formula Kite Masc.,9.0,G,50,,268.0,198.0,World Championship 2023
1169,,,Zohar HARUVI,,Formula Kite Masc.,12.0,G,30,,166.0,115.0,World Championship 2023
1170,,,Karl MAEDER,,Formula Kite Masc.,20.0,G,62,,265.0,193.0,World Championship 2023
1171,,,Sven van de KAMP,,Formula Kite Masc.,29.0,G,42,,236.0,154.0,World Championship 2023
1172,,,Valentin BONTUS,,Formula Kite Masc.,5.0,G,4,,110.0,49.0,World Championship 2023
1173,,,Bruno LOBO,,Formula Kite Masc.,6.0,G,9,,98.0,61.0,World Championship 2023
1174,,,Daan BAUTE,,Formula Kite Masc.,29.0,G,83,,407.0,319.0,World Championship 2023
1175,,,Jannis MAUS,,Formula Kite Masc.,7.0,G,18,,154.0,100.0,World Championship 2023
1176,,,Casey BROWN,,Formula Kite Masc.,21.0,G,70,,317.9,229.9,World Championship 2023
1177,,,Lorenzo BOSCHETTI,,Formula Kite Masc.,4.0,G,13,,163.5,84.5,World Championship 2023
1178,,,Gian Andrea STRAGIOTTI,,Formula Kite Masc.,16.0,G,52,,275.0,210.0,World Championship 2023
1179,,,Johan BECKETT,,Formula Kite Masc.,15.0,G,58,,235.0,161.0,World Championship 2023
1180,,,Jj RICE,,Formula Kite Masc.,22.0,G,78,,340.5,258.5,World Championship 2023
1181,,,Jakub JURKOWSKI,,Formula Kite Masc.,17.0,G,47,,246.0,180.0,World Championship 2023
1182,,,Max MAEDER,,Formula Kite Masc.,1.0,G,1,,47.0,23.0,World Championship 2023
1183,,,Vojta KOSKA,,Formula Kite Masc.,11.0,G,39,,217.0,132.0,World Championship 2023
1184,,,Bruce KESSLER,,Formula Kite Masc.,8.0,G,29,,163.0,108.0,World Championship 2023
1185,,,Connor BAINBRIDGE,,Formula Kite Masc.,3.0,G,12,,122.0,70.0,World Championship 2023
1186,,,Pedro Afonso RODRIGUES,,Formula Kite Masc.,20.0,G,61,,257.0,180.0,World Championship 2023
1187,,,Andre OLSSON,,Formula Kite Masc.,25.0,G,80,,352.0,270.0,World Championship 2023
1188,,,Mattia MAINI,,Formula Kite Masc.,14.0,G,43,,241.0,160.0,World Championship 2023
1189,,,Yael PAZ,,Formula Kite Masc.,13.0,G,45,,243.0,168.0,World Championship 2023
1190,,,Sam ABEN,,Formula Kite Masc.,29.0,G,24,,193.0,121.0,World Championship 2023
1191,,,Tomas PIRES de LIMA,,Formula Kite Masc.,18.0,G,48,,257.0,190.0,World Championship 2023
1192,,,Siriwit PRANGSRI,,Formula Kite Masc.,24.0,G,74,,320.0,248.0,World Championship 2023
1193,,,HUANG Qibin,,Formula Kite Masc.,2.0,G,7,,98.0,54.0,World Championship 2023
1194,,,LEUNG Po Chak,,Formula Kite Masc.,23.0,G,77,,338.5,258.0,World Championship 2023
1195,,,Evan HEFFERNAN,,Formula Kite Masc.,10.0,G,35,,172.0,123.0,World Championship 2023
1196,,,Axel MAZELLA,,Formula Kite Masc.,0.0,G,3,,102.0,47.0,World Championship 2023
1197,,,Martin DOLENC,,Formula Kite Masc.,2.0,G,8,,109.0,59.0,World Championship 2023
1198,,,Bruno LOBO,,Formula Kite Masc.,4.0,G,9,,98.0,61.0,World Championship 2023
1199,,,Denis TARADIN,,Formula Kite Masc.,3.0,G,6,,90.0,48.0,World Championship 2023
1200,,,Bruno LOBO,,Formula Kite Masc.,6.0,G,9,,98.0,61.0,World Championship 2023
1201,,,Jean DE FALBAIRE,,Formula Kite Masc.,7.0,G,40,,210.0,134.0,World Championship 2023
1202,,,Noah RUNCIMAN,,Formula Kite Masc.,25.0,G,20,,156.0,105.0,World Championship 2023
1203,,,Logan SUTHERLAND,,Formula Kite Masc.,16.0,G,66,,285.0,202.0,World Championship 2023
1204,,,Axel MAZELLA,,Formula Kite Masc.,1.0,G,3,,102.0,47.0,World Championship 2023
1205,,,Bruce KESSLER,,Formula Kite Masc.,11.0,G,29,,163.0,108.0,World Championship 2023
1206,,,Mario CALBUCCI,,Formula Kite Masc.,12.0,G,37,,191.0,127.0,World Championship 2023
1207,,,Alexander BACHEV,,Formula Kite Masc.,17.0,G,59,,231.0,164.0,World Championship 2023
1208,,,Florian GRUBER,,Formula Kite Masc.,5.0,G,14,,145.0,89.0,World Championship 2023
1209,,,Kai CALDER,,Formula Kite Masc.,9.0,G,23,,175.0,120.0,World Championship 2023
1210,,,Victor BOLANOS LOPEZ,,Formula Kite Masc.,28.0,G,67,,307.0,219.0,World Championship 2023
1211,,,Yael PAZ,,Formula Kite Masc.,14.0,G,45,,243.0,168.0,World Championship 2023
1212,,,Tomas JUSKA,,Formula Kite Masc.,27.0,G,84,,410.0,322.0,World Championship 2023
1213,,,Federico AGUILAR,,Formula Kite Masc.,21.0,G,72,,324.0,239.0,World Championship 2023
1214,,,Valentin BONTUS,,Formula Kite Masc.,2.0,G,4,,110.0,49.0,World Championship 2023
1215,,,Connor BAINBRIDGE,,Formula Kite Masc.,3.0,G,12,,122.0,70.0,World Championship 2023
1216,,,Lucas PES FONSECA,,Formula Kite Masc.,8.0,G,38,,214.0,128.0,World Championship 2023
1217,,,Armagan ERSOLAK,,Formula Kite Masc.,20.0,G,53,,291.0,210.0,World Championship 2023
1218,,,Tomas PIRES de LIMA,,Formula Kite Masc.,15.0,G,48,,257.0,190.0,World Championship 2023
1219,,,Jj RICE,,Formula Kite Masc.,23.0,G,78,,340.5,258.5,World Championship 2023
1220,,,Arthur BROWN,,Formula Kite Masc.,26.0,G,57,,239.0,161.0,World Championship 2023
1221,,,KARAMON Hiro,,Formula Kite Masc.,22.0,G,73,,328.0,247.0,World Championship 2023
1222,,,Johan BECKETT,,Formula Kite Masc.,19.0,G,58,,235.0,161.0,World Championship 2023
1223,,,Riccardo PIANOSI,,Formula Kite Masc.,4.0,G,5,,67.0,43.0,World Championship 2023
1224,,,Siriwit PRANGSRI,,Formula Kite Masc.,24.0,G,74,,320.0,248.0,World Championship 2023
1225,,,Michal WOJCIECHOWSKI,,Formula Kite Masc.,18.0,G,60,,235.0,164.0,World Championship 2023
1226,,,Daniel HARRIS,,Formula Kite Masc.,13.0,G,55,,292.0,220.0,World Championship 2023
1227,,,Roderick PIJLS,,Formula Kite Masc.,10.0,G,51,,277.0,202.0,World Championship 2023
1228,,,Martin DOLENC,,Formula Kite Masc.,2.0,G,8,,109.0,59.0,World Championship 2023
1229,,,Bruno LOBO,,Formula Kite Masc.,4.0,G,9,,98.0,61.0,World Championship 2023
1230,,,Denis TARADIN,,Formula Kite Masc.,0.0,G,6,,90.0,48.0,World Championship 2023
1231,,,Axel MAZELLA,,Formula Kite Masc.,3.0,G,3,,102.0,47.0,World Championship 2023
1232,,,Sam ABEN,,Formula Kite Masc.,23.0,G,24,,193.0,121.0,World Championship 2023
1233,,,Jan MARCINIAK,,Formula Kite Masc.,20.0,G,22,,191.0,120.0,World Championship 2023
1234,,,Lorenzo BOSCHETTI,,Formula Kite Masc.,24.0,G,13,,163.5,84.5,World Championship 2023
1235,,,Valentin BONTUS,,Formula Kite Masc.,3.0,G,4,,110.0,49.0,World Championship 2023
1236,,,Florian GRUBER,,Formula Kite Masc.,19.0,G,14,,145.0,89.0,World Championship 2023
1237,,,Theo de RAMECOURT,,Formula Kite Masc.,25.0,G,25,,189.0,131.0,World Championship 2023
1238,,,Denis TARADIN,,Formula Kite Masc.,2.0,G,6,,90.0,48.0,World Championship 2023
1239,,,Toni VODISEK,,Formula Kite Masc.,17.0,G,2,,54.0,22.0,World Championship 2023
1240,,,Benoit GOMEZ,,Formula Kite Masc.,13.0,G,10,,108.0,61.0,World Championship 2023
1241,,,Connor BAINBRIDGE,,Formula Kite Masc.,6.0,G,12,,122.0,70.0,World Championship 2023
1242,,,Noah RUNCIMAN,,Formula Kite Masc.,14.0,G,20,,156.0,105.0,World Championship 2023
1243,,,Max MAEDER,,Formula Kite Masc.,7.0,G,1,,47.0,23.0,World Championship 2023
1244,,,Maks ZAKOWSKI,,Formula Kite Masc.,18.0,G,11,,134.0,66.0,World Championship 2023
1245,,,Kai CALDER,,Formula Kite Masc.,16.0,G,23,,175.0,120.0,World Championship 2023
1246,,,ZHANG Haoran,,Formula Kite Masc.,10.0,G,17,,177.0,99.0,World Championship 2023
1247,,,Riccardo PIANOSI,,Formula Kite Masc.,5.0,G,5,,67.0,43.0,World Championship 2023
1248,,,HUANG Qibin,,Formula Kite Masc.,1.0,G,7,,98.0,54.0,World Championship 2023
1249,,,Dor ZARKA,,Formula Kite Masc.,11.0,G,16,,145.0,99.0,World Championship 2023
1250,,,Axel MAZELLA,,Formula Kite Masc.,4.0,G,3,,102.0,47.0,World Championship 2023
1251,,,Bruno LOBO,,Formula Kite Masc.,8.0,G,9,,98.0,61.0,World Championship 2023
1252,,,Jannis MAUS,,Formula Kite Masc.,21.0,G,18,,154.0,100.0,World Championship 2023
1253,,,Kameron Alexandros MARAMENIDIS,,Formula Kite Masc.,22.0,G,19,,155.0,103.0,World Championship 2023
1254,,,Maxime NOCHER,,Formula Kite Masc.,9.0,G,15,,170.0,92.0,World Championship 2023
1255,,,Martin DOLENC,,Formula Kite Masc.,15.0,G,8,,109.0,59.0,World Championship 2023
1256,,,Dvir AZULAY,,Formula Kite Masc.,12.0,G,21,,166.0,114.0,World Championship 2023
1257,,,Martin DOLENC,,Formula Kite Masc.,7.0,G,8,,109.0,59.0,World Championship 2023
1258,,,HUANG Qibin,,Formula Kite Masc.,6.0,G,7,,98.0,54.0,World Championship 2023
1259,,,Deury CORNIEL,,Formula Kite Masc.,13.0,G,41,,199.0,140.0,World Championship 2023
1260,,,Benoit GOMEZ,,Formula Kite Masc.,1.0,G,10,,108.0,61.0,World Championship 2023
1261,,,Alejandro CLIMENT,,Formula Kite Masc.,14.0,G,33,,161.0,120.0,World Championship 2023
1262,,,Oscar TIMM,,Formula Kite Masc.,15.0,G,56,,210.0,144.0,World Championship 2023
1263,,,James JOHNSEN,,Formula Kite Masc.,18.0,G,65,,273.0,197.0,World Championship 2023
1264,,,Logan SUTHERLAND,,Formula Kite Masc.,29.0,G,66,,285.0,202.0,World Championship 2023
1265,,,Markus EDEGRAN,,Formula Kite Masc.,10.0,G,26,,171.0,91.0,World Championship 2023
1266,,,Daniel HARRIS,,Formula Kite Masc.,16.0,G,55,,292.0,220.0,World Championship 2023
1267,,,Andre OLSSON,,Formula Kite Masc.,22.0,G,80,,352.0,270.0,World Championship 2023
1268,,,Theo de RAMECOURT,,Formula Kite Masc.,9.0,G,25,,189.0,131.0,World Championship 2023
1269,,,LEUNG Po Chak,,Formula Kite Masc.,21.0,G,77,,338.5,258.0,World Championship 2023
1270,,,Scott WHITEHEAD,,Formula Kite Masc.,29.0,G,44,,248.0,166.0,World Championship 2023
1271,,,Jan MARCINIAK,,Formula Kite Masc.,5.0,G,22,,191.0,120.0,World Championship 2023
1272,,,Lucas PES FONSECA,,Formula Kite Masc.,11.0,G,38,,214.0,128.0,World Championship 2023
1273,,,Dor ZARKA,,Formula Kite Masc.,4.0,G,16,,145.0,99.0,World Championship 2023
1274,,,Bruno LOBO,,Formula Kite Masc.,3.0,G,9,,98.0,61.0,World Championship 2023
1275,,,Casey BROWN,,Formula Kite Masc.,12.0,G,70,,317.9,229.9,World Championship 2023
1276,,,Jakub JURKOWSKI,,Formula Kite Masc.,17.0,G,47,,246.0,180.0,World Championship 2023
1277,,,Johan BECKETT,,Formula Kite Masc.,20.0,G,58,,235.0,161.0,World Championship 2023
1278,,,Jean DE FALBAIRE,,Formula Kite Masc.,29.0,G,40,,210.0,134.0,World Championship 2023
1279,,,Vojta KOSKA,,Formula Kite Masc.,29.0,G,39,,217.0,132.0,World Championship 2023
1280,,,Axel MAZELLA,,Formula Kite Masc.,2.0,G,3,,102.0,47.0,World Championship 2023
1281,,,KARAMON Hiro,,Formula Kite Masc.,19.0,G,73,,328.0,247.0,World Championship 2023
1282,,,Tiger TYSON,,Formula Kite Masc.,8.0,G,27,,144.0,93.0,World Championship 2023
1283,,,Federico AGUILAR,,Formula Kite Masc.,23.0,G,72,,324.0,239.0,World Championship 2023
1284,,,Jj RICE,,Formula Kite Masc.,24.0,G,78,,340.5,258.5,World Championship 2023
1285,,,Siriwit PRANGSRI,,Formula Kite Masc.,18.0,G,74,,320.0,248.0,World Championship 2023
1286,,,Nicolas PARLIER,,Formula Kite Masc.,16.0,G,36,,174.0,123.0,World Championship 2023
1287,,,Arthur BROWN,,Formula Kite Masc.,21.0,G,57,,239.0,161.0,World Championship 2023
1288,,,Karl MAEDER,,Formula Kite Masc.,11.0,G,62,,265.0,193.0,World Championship 2023
1289,,,Chitresh TATHA,,Formula Kite Masc.,20.0,G,79,,348.0,265.0,World Championship 2023
1290,,,Sven van de KAMP,,Formula Kite Masc.,29.0,G,42,,236.0,154.0,World Championship 2023
1291,,,Maks ZAKOWSKI,,Formula Kite Masc.,7.0,G,11,,134.0,66.0,World Championship 2023
1292,,,Sam ABEN,,Formula Kite Masc.,9.0,G,24,,193.0,121.0,World Championship 2023
1293,,,Jindrich HOUSTEK,,Formula Kite Masc.,22.0,G,71,,309.0,236.0,World Championship 2023
1294,,,Vasileios LIVAS,,Formula Kite Masc.,23.0,G,76,,339.0,255.0,World Championship 2023
1295,,,Bruce KESSLER,,Formula Kite Masc.,29.0,G,29,,163.0,108.0,World Championship 2023
1296,,,Max MAEDER,,Formula Kite Masc.,8.0,G,1,,47.0,23.0,World Championship 2023
1297,,,Mac MORRIN,,Formula Kite Masc.,12.0,G,69,,299.0,224.0,World Championship 2023
1298,,,Tomas JUSKA,,Formula Kite Masc.,29.0,G,84,,410.0,322.0,World Championship 2023
