,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
436,,,Delphine COUSIN,,IQFOIL Fem.,13.0,G,24,,262.0,157.0,World Championship 2023
437,,,Katy SPYCHAKOV,,IQFOIL Fem.,47.0,G,2,,134.0,40.0,World Championship 2023
438,,,Maya MORRIS,,IQFOIL Fem.,5.0,G,15,,185.0,113.0,World Championship 2023
439,,,Merve VATAN,,IQFOIL Fem.,7.0,G,52,,311.0,204.0,World Championship 2023
440,,,HUANG Xianting,,IQFOIL Fem.,9.0,G,17,,191.0,118.0,World Championship 2023
441,,,SUNAGA Yuki,,IQFOIL Fem.,25.0,G,43,,401.0,265.0,World Championship 2023
442,,,Saskia SILLS,,IQFOIL Fem.,17.0,G,32,,282.0,195.0,World Championship 2023
443,,,LU Yunxiu,,IQFOIL Fem.,19.0,G,44,,389.0,273.0,World Championship 2023
444,,,Stella BILGER,,IQFOIL Fem.,33.0,G,82,,494.0,376.0,World Championship 2023
445,,,Danae PONTIFEX,,IQFOIL Fem.,21.0,G,64,,374.0,260.0,World Championship 2023
446,,,Jennie ROBERTS,,IQFOIL Fem.,27.0,G,61,,352.0,245.0,World Championship 2023
447,,,Lucie BELBEOCH,,IQFOIL Fem.,39.0,G,33,,307.0,197.0,World Championship 2023
448,,,Barbora SVIKOVA,,IQFOIL Fem.,22.0,G,36,,308.0,219.0,World Championship 2023
449,,,Katy SPYCHAKOV,,IQFOIL Fem.,28.0,G,2,,134.0,40.0,World Championship 2023
450,,,Katerina SVIKOVA,,IQFOIL Fem.,36.0,G,40,,327.0,237.0,World Championship 2023
451,,,Marta MAGGETTI,,IQFOIL Fem.,11.0,G,10,,116.0,50.0,World Championship 2023
452,,,Lilian de GEUS,,IQFOIL Fem.,14.0,G,21,,205.0,134.0,World Championship 2023
453,,,LU Yunxiu,,IQFOIL Fem.,35.0,G,44,,389.0,273.0,World Championship 2023
454,,,ZHENG Manjia,,IQFOIL Fem.,31.0,G,42,,394.0,260.0,World Championship 2023
455,,,Maya MORRIS,,IQFOIL Fem.,4.0,G,15,,185.0,113.0,World Championship 2023
456,,,Giorgia SPECIALE,,IQFOIL Fem.,20.0,G,16,,186.0,114.0,World Championship 2023
457,,,Helene NOESMOEN,,IQFOIL Fem.,34.0,G,5,,132.0,78.0,World Championship 2023
458,,,Daniela PELEG,,IQFOIL Fem.,33.0,G,29,,257.0,170.0,World Championship 2023
459,,,SUNAGA Yuki,,IQFOIL Fem.,38.0,G,43,,401.0,265.0,World Championship 2023
460,,,Mina MOBEKK,,IQFOIL Fem.,1.0,G,4,,142.0,78.0,World Championship 2023
461,,,Sara WENNEKES,,IQFOIL Fem.,7.0,G,11,,219.0,95.0,World Championship 2023
462,,,Maria Belen BAZO GERMAN,,IQFOIL Fem.,30.0,G,25,,263.0,161.0,World Championship 2023
463,,,Tuva OPPEDAL,,IQFOIL Fem.,20.0,G,35,,315.0,208.0,World Championship 2023
464,,,Tamar STEINBERG,,IQFOIL Fem.,8.0,G,6,,168.0,84.0,World Championship 2023
465,,,Delphine COUSIN,,IQFOIL Fem.,16.0,G,24,,262.0,157.0,World Championship 2023
