,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
496,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,19,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
497,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,17,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
498,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,2,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
499,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,5,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
500,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,11,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
501,,,Christopher  WILLIFORDDuncan WILLIFORD ,,49er,23,P,41,,199,167,Trofeo S.A.R Princesa Sofia 2023
502,,,Maximilian STINGELELinov SCHEEL ,,49er,UFD(34),G,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
503,,,Maximilian STINGELELinov SCHEEL ,,49er,11,G,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
504,,,Maximilian STINGELELinov SCHEEL ,,49er,10,G,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
505,,,Maximilian STINGELELinov SCHEEL ,,49er,6,G,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
506,,,Maximilian STINGELELinov SCHEEL ,,49er,8,G,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
507,,,Maximilian STINGELELinov SCHEEL ,,49er,18,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
508,,,Maximilian STINGELELinov SCHEEL ,,49er,13,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
509,,,Maximilian STINGELELinov SCHEEL ,,49er,20,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
510,,,Maximilian STINGELELinov SCHEEL ,,49er,16,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
511,,,Maximilian STINGELELinov SCHEEL ,,49er,28,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
512,,,Maximilian STINGELELinov SCHEEL ,,49er,10,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
513,,,Maximilian STINGELELinov SCHEEL ,,49er,29,P,42,,203,169,Trofeo S.A.R Princesa Sofia 2023
514,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,STP9,G,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
515,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,STP14,G,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
516,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,17,G,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
517,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,21,G,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
518,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,14,G,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
519,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,30,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
520,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,17,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
521,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,3,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
522,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,(33),P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
523,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,20,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
524,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,7,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
525,,,Adam GLOGOWSKIMaciej KRUSIEC ,,49er,26,P,43,,211,178,Trofeo S.A.R Princesa Sofia 2023
526,,,David  GILMOURSimon HOFFMAN ,,49er,4,G,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
527,,,David  GILMOURSimon HOFFMAN ,,49er,5,G,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
528,,,David  GILMOURSimon HOFFMAN ,,49er,21,G,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
529,,,David  GILMOURSimon HOFFMAN ,,49er,22,G,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
530,,,David  GILMOURSimon HOFFMAN ,,49er,19,G,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
531,,,David  GILMOURSimon HOFFMAN ,,49er,28,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
532,,,David  GILMOURSimon HOFFMAN ,,49er,22,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
533,,,David  GILMOURSimon HOFFMAN ,,49er,(35),P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
534,,,David  GILMOURSimon HOFFMAN ,,49er,7,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
535,,,David  GILMOURSimon HOFFMAN ,,49er,26,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
536,,,David  GILMOURSimon HOFFMAN ,,49er,16,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
537,,,David  GILMOURSimon HOFFMAN ,,49er,13,P,44,,218,183,Trofeo S.A.R Princesa Sofia 2023
538,,,Tom CUNICHMiles DAVEY ,,49er,13,G,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
539,,,Tom CUNICHMiles DAVEY ,,49er,18,G,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
540,,,Tom CUNICHMiles DAVEY ,,49er,18,G,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
541,,,Tom CUNICHMiles DAVEY ,,49er,8,G,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
542,,,Tom CUNICHMiles DAVEY ,,49er,18,G,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
543,,,Tom CUNICHMiles DAVEY ,,49er,(34),P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
544,,,Tom CUNICHMiles DAVEY ,,49er,10,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
545,,,Tom CUNICHMiles DAVEY ,,49er,21,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
546,,,Tom CUNICHMiles DAVEY ,,49er,27,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
547,,,Tom CUNICHMiles DAVEY ,,49er,25,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
548,,,Tom CUNICHMiles DAVEY ,,49er,6,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
549,,,Tom CUNICHMiles DAVEY ,,49er,21,P,45,,219,185,Trofeo S.A.R Princesa Sofia 2023
550,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,18,G,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
551,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,22,G,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
552,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,14,G,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
553,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,18,G,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
554,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,(27),G,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
555,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,21,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
556,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,15,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
557,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,5,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
558,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,11,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
559,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,24,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
560,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,15,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
561,,,Tytus BUTOWSKIŁukasz  MACHOWSKI ,,49er,25,P,46,,215,188,Trofeo S.A.R Princesa Sofia 2023
562,,,Marco  GRAELGabriel  SIMÕES  ,,49er,UFD(34),G,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
563,,,Marco  GRAELGabriel  SIMÕES  ,,49er,UFD34,G,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
564,,,Marco  GRAELGabriel  SIMÕES  ,,49er,4,G,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
565,,,Marco  GRAELGabriel  SIMÕES  ,,49er,6,G,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
566,,,Marco  GRAELGabriel  SIMÕES  ,,49er,16,G,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
567,,,Marco  GRAELGabriel  SIMÕES  ,,49er,17,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
568,,,Marco  GRAELGabriel  SIMÕES  ,,49er,8,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
569,,,Marco  GRAELGabriel  SIMÕES  ,,49er,10,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
570,,,Marco  GRAELGabriel  SIMÕES  ,,49er,22,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
571,,,Marco  GRAELGabriel  SIMÕES  ,,49er,19,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
572,,,Marco  GRAELGabriel  SIMÕES  ,,49er,31,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
573,,,Marco  GRAELGabriel  SIMÕES  ,,49er,22,P,47,,223,189,Trofeo S.A.R Princesa Sofia 2023
574,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,10,G,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
575,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,16,G,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
576,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,16,G,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
577,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,21,G,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
578,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,10,G,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
579,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,13,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
580,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,26,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
581,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,16,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
582,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,23,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
583,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,(31),P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
584,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,27,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
585,,,Pol MARSANS BALCELLSJosé Manuel  RUIZ IBÁÑEZ  ,,49er,15,P,48,,224,193,Trofeo S.A.R Princesa Sofia 2023
586,,,Fabian RIEGERTom HEINRICH ,,49er,12,G,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
587,,,Fabian RIEGERTom HEINRICH ,,49er,10,G,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
