,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
0,,,Nicolas GOYARD ,,IQFOIL Masc.,3,G,1,,261,84,European Championship 2022
1,,,Nicolas GOYARD ,,IQFOIL Masc.,1,G,1,,261,84,European Championship 2022
2,,,Nicolas GOYARD ,,IQFOIL Masc.,1,G,1,,261,84,European Championship 2022
3,,,Nicolas GOYARD ,,IQFOIL Masc.,1,G,1,,261,84,European Championship 2022
4,,,Nicolas GOYARD ,,IQFOIL Masc.,(7),G,1,,261,84,European Championship 2022
5,,,Nicolas GOYARD ,,IQFOIL Masc.,(14),G,1,,261,84,European Championship 2022
6,,,Nicolas GOYARD ,,IQFOIL Masc.,1,G,1,,261,84,European Championship 2022
7,,,Nicolas GOYARD ,,IQFOIL Masc.,1,G,1,,261,84,European Championship 2022
8,,,Nicolas GOYARD ,,IQFOIL Masc.,14,O,1,,261,84,European Championship 2022
9,,,Nicolas GOYARD ,,IQFOIL Masc.,15,O,1,,261,84,European Championship 2022
10,,,Nicolas GOYARD ,,IQFOIL Masc.,7,O,1,,261,84,European Championship 2022
11,,,Nicolas GOYARD ,,IQFOIL Masc.,7,O,1,,261,84,European Championship 2022
12,,,Nicolas GOYARD ,,IQFOIL Masc.,2,O,1,,261,84,European Championship 2022
13,,,Nicolas GOYARD ,,IQFOIL Masc.,DNF(78),O,1,,261,84,European Championship 2022
14,,,Nicolas GOYARD ,,IQFOIL Masc.,5,O,1,,261,84,European Championship 2022
15,,,Nicolas GOYARD ,,IQFOIL Masc.,BFD(78),O,1,,261,84,European Championship 2022
16,,,Nicolas GOYARD ,,IQFOIL Masc.,1,O,1,,261,84,European Championship 2022
17,,,Nicolas GOYARD ,,IQFOIL Masc.,3,O,1,,261,84,European Championship 2022
18,,,Nicolas GOYARD ,,IQFOIL Masc.,5,O,1,,261,84,European Championship 2022
19,,,Nicolas GOYARD ,,IQFOIL Masc.,17,O,1,,261,84,European Championship 2022
20,,,Nicolas GOYARD ,,IQFOIL Masc.,1,Medal Race,1,,261,84,European Championship 2022
21,,,Nicolò RENNA ,,IQFOIL Masc.,1,G,2,,203.7,79.7,European Championship 2022
22,,,Nicolò RENNA ,,IQFOIL Masc.,1,G,2,,203.7,79.7,European Championship 2022
23,,,Nicolò RENNA ,,IQFOIL Masc.,(35),G,2,,203.7,79.7,European Championship 2022
24,,,Nicolò RENNA ,,IQFOIL Masc.,3,G,2,,203.7,79.7,European Championship 2022
25,,,Nicolò RENNA ,,IQFOIL Masc.,(41),G,2,,203.7,79.7,European Championship 2022
26,,,Nicolò RENNA ,,IQFOIL Masc.,10,G,2,,203.7,79.7,European Championship 2022
27,,,Nicolò RENNA ,,IQFOIL Masc.,1,G,2,,203.7,79.7,European Championship 2022
28,,,Nicolò RENNA ,,IQFOIL Masc.,2,G,2,,203.7,79.7,European Championship 2022
29,,,Nicolò RENNA ,,IQFOIL Masc.,5,O,2,,203.7,79.7,European Championship 2022
30,,,Nicolò RENNA ,,IQFOIL Masc.,RDG9.70,O,2,,203.7,79.7,European Championship 2022
31,,,Nicolò RENNA ,,IQFOIL Masc.,4,O,2,,203.7,79.7,European Championship 2022
32,,,Nicolò RENNA ,,IQFOIL Masc.,4,O,2,,203.7,79.7,European Championship 2022
33,,,Nicolò RENNA ,,IQFOIL Masc.,6,O,2,,203.7,79.7,European Championship 2022
34,,,Nicolò RENNA ,,IQFOIL Masc.,15,O,2,,203.7,79.7,European Championship 2022
35,,,Nicolò RENNA ,,IQFOIL Masc.,1,O,2,,203.7,79.7,European Championship 2022
36,,,Nicolò RENNA ,,IQFOIL Masc.,(29),O,2,,203.7,79.7,European Championship 2022
37,,,Nicolò RENNA ,,IQFOIL Masc.,5,O,2,,203.7,79.7,European Championship 2022
38,,,Nicolò RENNA ,,IQFOIL Masc.,1,O,2,,203.7,79.7,European Championship 2022
39,,,Nicolò RENNA ,,IQFOIL Masc.,11,O,2,,203.7,79.7,European Championship 2022
40,,,Nicolò RENNA ,,IQFOIL Masc.,(19),O,2,,203.7,79.7,European Championship 2022
41,,,Nicolò RENNA ,,IQFOIL Masc.,2,Medal Race,2,,203.7,79.7,European Championship 2022
42,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,G,3,,173,31,European Championship 2022
43,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,G,3,,173,31,European Championship 2022
44,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,G,3,,173,31,European Championship 2022
45,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,G,3,,173,31,European Championship 2022
46,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,(49),G,3,,173,31,European Championship 2022
47,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,(9),G,3,,173,31,European Championship 2022
48,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,9,G,3,,173,31,European Championship 2022
49,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,G,3,,173,31,European Championship 2022
50,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,2,O,3,,173,31,European Championship 2022
51,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,(43),O,3,,173,31,European Championship 2022
52,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
53,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
54,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
55,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,3,O,3,,173,31,European Championship 2022
56,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,3,O,3,,173,31,European Championship 2022
57,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
58,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,BFD(41),O,3,,173,31,European Championship 2022
59,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,3,O,3,,173,31,European Championship 2022
60,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
61,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,1,O,3,,173,31,European Championship 2022
62,,,Luuc VAN OPZEELAND ,,IQFOIL Masc.,3,Medal Race,3,,173,31,European Championship 2022
63,,,Yoav OMER ,,IQFOIL Masc.,1,G,4,,248,136,European Championship 2022
64,,,Yoav OMER ,,IQFOIL Masc.,5,G,4,,248,136,European Championship 2022
65,,,Yoav OMER ,,IQFOIL Masc.,5,G,4,,248,136,European Championship 2022
66,,,Yoav OMER ,,IQFOIL Masc.,(9),G,4,,248,136,European Championship 2022
67,,,Yoav OMER ,,IQFOIL Masc.,2,G,4,,248,136,European Championship 2022
68,,,Yoav OMER ,,IQFOIL Masc.,4,G,4,,248,136,European Championship 2022
69,,,Yoav OMER ,,IQFOIL Masc.,3,G,4,,248,136,European Championship 2022
70,,,Yoav OMER ,,IQFOIL Masc.,(19),G,4,,248,136,European Championship 2022
71,,,Yoav OMER ,,IQFOIL Masc.,(48),O,4,,248,136,European Championship 2022
72,,,Yoav OMER ,,IQFOIL Masc.,(36),O,4,,248,136,European Championship 2022
73,,,Yoav OMER ,,IQFOIL Masc.,9,O,4,,248,136,European Championship 2022
74,,,Yoav OMER ,,IQFOIL Masc.,9,O,4,,248,136,European Championship 2022
75,,,Yoav OMER ,,IQFOIL Masc.,35,O,4,,248,136,European Championship 2022
76,,,Yoav OMER ,,IQFOIL Masc.,16,O,4,,248,136,European Championship 2022
77,,,Yoav OMER ,,IQFOIL Masc.,11,O,4,,248,136,European Championship 2022
78,,,Yoav OMER ,,IQFOIL Masc.,18,O,4,,248,136,European Championship 2022
79,,,Yoav OMER ,,IQFOIL Masc.,5,O,4,,248,136,European Championship 2022
80,,,Yoav OMER ,,IQFOIL Masc.,5,O,4,,248,136,European Championship 2022
81,,,Yoav OMER ,,IQFOIL Masc.,7,O,4,,248,136,European Championship 2022
82,,,Yoav OMER ,,IQFOIL Masc.,1,O,4,,248,136,European Championship 2022
83,,,Yoav OMER ,,IQFOIL Masc.,4,Medal Race,4,,248,136,European Championship 2022
84,,,Samuel SILLS ,,IQFOIL Masc.,3,G,5,,194,110,European Championship 2022
85,,,Samuel SILLS ,,IQFOIL Masc.,(17),G,5,,194,110,European Championship 2022
86,,,Samuel SILLS ,,IQFOIL Masc.,3,G,5,,194,110,European Championship 2022
87,,,Samuel SILLS ,,IQFOIL Masc.,(9),G,5,,194,110,European Championship 2022
88,,,Samuel SILLS ,,IQFOIL Masc.,8,G,5,,194,110,European Championship 2022
89,,,Samuel SILLS ,,IQFOIL Masc.,3,G,5,,194,110,European Championship 2022
90,,,Samuel SILLS ,,IQFOIL Masc.,4,G,5,,194,110,European Championship 2022
91,,,Samuel SILLS ,,IQFOIL Masc.,6,G,5,,194,110,European Championship 2022
92,,,Samuel SILLS ,,IQFOIL Masc.,13,O,5,,194,110,European Championship 2022
93,,,Samuel SILLS ,,IQFOIL Masc.,4,O,5,,194,110,European Championship 2022
94,,,Samuel SILLS ,,IQFOIL Masc.,8,O,5,,194,110,European Championship 2022
95,,,Samuel SILLS ,,IQFOIL Masc.,8,O,5,,194,110,European Championship 2022
96,,,Samuel SILLS ,,IQFOIL Masc.,9,O,5,,194,110,European Championship 2022
97,,,Samuel SILLS ,,IQFOIL Masc.,(19),O,5,,194,110,European Championship 2022
98,,,Samuel SILLS ,,IQFOIL Masc.,(39),O,5,,194,110,European Championship 2022
99,,,Samuel SILLS ,,IQFOIL Masc.,3,O,5,,194,110,European Championship 2022
100,,,Samuel SILLS ,,IQFOIL Masc.,11,O,5,,194,110,European Championship 2022
101,,,Samuel SILLS ,,IQFOIL Masc.,3,O,5,,194,110,European Championship 2022
102,,,Samuel SILLS ,,IQFOIL Masc.,5,O,5,,194,110,European Championship 2022
103,,,Samuel SILLS ,,IQFOIL Masc.,19,O,5,,194,110,European Championship 2022
104,,,Samuel SILLS ,,IQFOIL Masc.,5,Medal Race,5,,194,110,European Championship 2022
105,,,Adrien MESTRE ,,IQFOIL Masc.,BFD(41),G,6,,279,150,European Championship 2022
106,,,Adrien MESTRE ,,IQFOIL Masc.,9,G,6,,279,150,European Championship 2022
107,,,Adrien MESTRE ,,IQFOIL Masc.,11,G,6,,279,150,European Championship 2022
108,,,Adrien MESTRE ,,IQFOIL Masc.,3,G,6,,279,150,European Championship 2022
109,,,Adrien MESTRE ,,IQFOIL Masc.,8,G,6,,279,150,European Championship 2022
110,,,Adrien MESTRE ,,IQFOIL Masc.,(17),G,6,,279,150,European Championship 2022
111,,,Adrien MESTRE ,,IQFOIL Masc.,5,G,6,,279,150,European Championship 2022
112,,,Adrien MESTRE ,,IQFOIL Masc.,3,G,6,,279,150,European Championship 2022
113,,,Adrien MESTRE ,,IQFOIL Masc.,16,O,6,,279,150,European Championship 2022
114,,,Adrien MESTRE ,,IQFOIL Masc.,8,O,6,,279,150,European Championship 2022
115,,,Adrien MESTRE ,,IQFOIL Masc.,3,O,6,,279,150,European Championship 2022
116,,,Adrien MESTRE ,,IQFOIL Masc.,3,O,6,,279,150,European Championship 2022
117,,,Adrien MESTRE ,,IQFOIL Masc.,7,O,6,,279,150,European Championship 2022
118,,,Adrien MESTRE ,,IQFOIL Masc.,7,O,6,,279,150,European Championship 2022
119,,,Adrien MESTRE ,,IQFOIL Masc.,(30),O,6,,279,150,European Championship 2022
120,,,Adrien MESTRE ,,IQFOIL Masc.,26,O,6,,279,150,European Championship 2022
121,,,Adrien MESTRE ,,IQFOIL Masc.,9,O,6,,279,150,European Championship 2022
122,,,Adrien MESTRE ,,IQFOIL Masc.,25,O,6,,279,150,European Championship 2022
123,,,Adrien MESTRE ,,IQFOIL Masc.,7,O,6,,279,150,European Championship 2022
124,,,Adrien MESTRE ,,IQFOIL Masc.,BFD(41),O,6,,279,150,European Championship 2022
125,,,Adrien MESTRE ,,IQFOIL Masc.,6,Medal Race,6,,279,150,European Championship 2022
126,,,Huig Jan TAK ,,IQFOIL Masc.,1,G,7,,289,157,European Championship 2022
127,,,Huig Jan TAK ,,IQFOIL Masc.,7,G,7,,289,157,European Championship 2022
128,,,Huig Jan TAK ,,IQFOIL Masc.,1,G,7,,289,157,European Championship 2022
129,,,Huig Jan TAK ,,IQFOIL Masc.,13,G,7,,289,157,European Championship 2022
130,,,Huig Jan TAK ,,IQFOIL Masc.,(28),G,7,,289,157,European Championship 2022
131,,,Huig Jan TAK ,,IQFOIL Masc.,12,G,7,,289,157,European Championship 2022
132,,,Huig Jan TAK ,,IQFOIL Masc.,(16),G,7,,289,157,European Championship 2022
133,,,Huig Jan TAK ,,IQFOIL Masc.,13,G,7,,289,157,European Championship 2022
134,,,Huig Jan TAK ,,IQFOIL Masc.,27,O,7,,289,157,European Championship 2022
135,,,Huig Jan TAK ,,IQFOIL Masc.,(45),O,7,,289,157,European Championship 2022
136,,,Huig Jan TAK ,,IQFOIL Masc.,2,O,7,,289,157,European Championship 2022
137,,,Huig Jan TAK ,,IQFOIL Masc.,2,O,7,,289,157,European Championship 2022
138,,,Huig Jan TAK ,,IQFOIL Masc.,(43),O,7,,289,157,European Championship 2022
139,,,Huig Jan TAK ,,IQFOIL Masc.,4,O,7,,289,157,European Championship 2022
140,,,Huig Jan TAK ,,IQFOIL Masc.,8,O,7,,289,157,European Championship 2022
141,,,Huig Jan TAK ,,IQFOIL Masc.,7,O,7,,289,157,European Championship 2022
142,,,Huig Jan TAK ,,IQFOIL Masc.,BFD41,O,7,,289,157,European Championship 2022
