Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
"SCHÄRER, Sebastian",7,IQFOIL Masc.,23,13(SL),31,,457,308,Semaine Olympique Francaise De Voile 2022
"MATHIS, Alexis",7,IQFOIL Masc.,15,13(SL),32,,431,314,Semaine Olympique Francaise De Voile 2022
"KIM, Chaneui",7,IQFOIL Masc.,15,13(SL),33,,452,317,Semaine Olympique Francaise De Voile 2022
"MYSZKA, Piotr",7,IQFOIL Masc.,19,13(SL),34,,451,330,Semaine Olympique Francaise De Voile 2022
"KIKABHOY, Rafeek",7,IQFOIL Masc.,17,13(SL),35,,445,333,Semaine Olympique Francaise De Voile 2022
"JOYNER, Harry",7,IQFOIL Masc.,33,13(SL),36,,468,341,Semaine Olympique Francaise De Voile 2022
"KUBIN, Robert",7,IQFOIL Masc.,23,13(SL),37,,479,358,Semaine Olympique Francaise De Voile 2022
"BIRIZ, Onur Cavit",7,IQFOIL Masc.,29,13(SL),38,,488,371,Semaine Olympique Francaise De Voile 2022
"ROMANOWSKI,",7,IQFOIL Masc.,25,13(SL),39,,495,379,Semaine Olympique Francaise De Voile 2022
"WINCHCOMBE, Caelin",7,IQFOIL Masc.,21,13(SL),40,,537,401,Semaine Olympique Francaise De Voile 2022
"CHANTREL, Jules",7,IQFOIL Masc.,17,13(SL),41,,552,405,Semaine Olympique Francaise De Voile 2022
"KANG, Hyeongjung",7,IQFOIL Masc.,23,13(SL),42,,556,411,Semaine Olympique Francaise De Voile 2022
"ANAMI, Tomonori",7,IQFOIL Masc.,25,13(SL),43,,561,415,Semaine Olympique Francaise De Voile 2022
"HEIMANN, Jonne",7,IQFOIL Masc.,27,13(SL),44,,584,425,Semaine Olympique Francaise De Voile 2022
"JOYNER, Jack",7,IQFOIL Masc.,27,13(SL),45,,567,435,Semaine Olympique Francaise De Voile 2022
"TUGARYEV, Oleksandr",7,IQFOIL Masc.,29,13(SL),46,,570,435,Semaine Olympique Francaise De Voile 2022
"GUIRAUD, Lucas",7,IQFOIL Masc.,DNC 39,13(SL),47,,606,450,Semaine Olympique Francaise De Voile 2022
"POGGEMANN, Lars",7,IQFOIL Masc.,25,13(SL),48,,600,454,Semaine Olympique Francaise De Voile 2022
"DESTOMBES, Clément",7,IQFOIL Masc.,33,13(SL),49,,636.4,492.4,Semaine Olympique Francaise De Voile 2022
"MENDELENKO,",7,IQFOIL Masc.,27,13(SL),50,,663,506,Semaine Olympique Francaise De Voile 2022
"GUEMBRI, Mehdi",7,IQFOIL Masc.,29,13(SL),51,,683,527,Semaine Olympique Francaise De Voile 2022
"OH, Elkan",7,IQFOIL Masc.,31,13(SL),52,,678,527,Semaine Olympique Francaise De Voile 2022
"KUMAR S, Jerome",7,IQFOIL Masc.,33,13(SL),53,,696,535,Semaine Olympique Francaise De Voile 2022
"WEARN HAW, Tan",7,IQFOIL Masc.,31,13(SL),54,,707,536,Semaine Olympique Francaise De Voile 2022
"GANESH, Sachin",7,IQFOIL Masc.,35,13(SL),55,,784,613,Semaine Olympique Francaise De Voile 2022
"CROOK, Thomas",7,IQFOIL Masc.,DNC 39,13(SL),56,,822,651,Semaine Olympique Francaise De Voile 2022
"GOYARD, Nicolas",7,IQFOIL Masc.,1,14(CR),1,,33,15,Semaine Olympique Francaise De Voile 2022
"BOURGEOIS, Clément",7,IQFOIL Masc.,6,14(CR),2,,125,44,Semaine Olympique Francaise De Voile 2022
"KOERDEL, Sebastian",7,IQFOIL Masc.,5,14(CR),3,,86,46,Semaine Olympique Francaise De Voile 2022
"RUTKOWSKI, Maciej",7,IQFOIL Masc.,BFD (57),14(CR),4,,184,80,Semaine Olympique Francaise De Voile 2022
"MANOWIECKI, Kamil",7,IQFOIL Masc.,RDG 14.80,14(CR),5,,184.8,89.8,Semaine Olympique Francaise De Voile 2022
"PIGNOLET, Louis",7,IQFOIL Masc.,15,14(CR),6,,157.1,102.1,Semaine Olympique Francaise De Voile 2022
"LE COQ, Pierre",7,IQFOIL Masc.,2,14(CR),7,,180.4,102.4,Semaine Olympique Francaise De Voile 2022
"ARMIT, Joshua",7,IQFOIL Masc.,7,14(CR),8,,168,108,Semaine Olympique Francaise De Voile 2022
"GOYARD, Thomas",7,IQFOIL Masc.,3,14(CR),9,,262,109,Semaine Olympique Francaise De Voile 2022
"POLAK, Michal",7,IQFOIL Masc.,10,14(CR),10,,163,110,Semaine Olympique Francaise De Voile 2022
"ARNOUX, Tom",7,IQFOIL Masc.,DNC (57),14(CR),11,,206,111,Semaine Olympique Francaise De Voile 2022
"LE BOSQ, Titouan",7,IQFOIL Masc.,DNC (57),14(CR),12,,236,112,Semaine Olympique Francaise De Voile 2022
"FURMANSKI, Radoslaw",7,IQFOIL Masc.,12,14(CR),13,,220,115,Semaine Olympique Francaise De Voile 2022
"JASIUNAS, Rytis",7,IQFOIL Masc.,9,14(CR),14,,220,115,Semaine Olympique Francaise De Voile 2022
"MESTRE, Adrien",7,IQFOIL Masc.,17,14(CR),15,,279,138,Semaine Olympique Francaise De Voile 2022
"LEWINSKI, Dominik",7,IQFOIL Masc.,-18,14(CR),16,,241,151,Semaine Olympique Francaise De Voile 2022
"AU, Ling Yeung",7,IQFOIL Masc.,14,14(CR),17,,261,174,Semaine Olympique Francaise De Voile 2022
"LEE, Taehoon",7,IQFOIL Masc.,4,14(CR),18,,261,187,Semaine Olympique Francaise De Voile 2022
"MCMILLAN, Will",7,IQFOIL Masc.,-44,14(CR),19,,318,200,Semaine Olympique Francaise De Voile 2022
"PIANAZZA, Fabien",7,IQFOIL Masc.,16,14(CR),20,,313,211,Semaine Olympique Francaise De Voile 2022
"CHENG, Ching Yin",7,IQFOIL Masc.,23,14(CR),21,,301,213,Semaine Olympique Francaise De Voile 2022
"POULIQUEN, Oël",7,IQFOIL Masc.,8,14(CR),22,,304,214,Semaine Olympique Francaise De Voile 2022
"WOLF, Fabian",7,IQFOIL Masc.,DNC (57),14(CR),23,,363,214,Semaine Olympique Francaise De Voile 2022
"MERCEUR, Benoît",7,IQFOIL Masc.,13,14(CR),24,,323,219,Semaine Olympique Francaise De Voile 2022
"CARFANTAN, Gaspard",7,IQFOIL Masc.,11,14(CR),25,,353,241,Semaine Olympique Francaise De Voile 2022
"COUSIN, Alexandre",7,IQFOIL Masc.,20,14(CR),26,,403,255,Semaine Olympique Francaise De Voile 2022
"LIEFTING, Elijah",7,IQFOIL Masc.,36,14(CR),27,,423,300,Semaine Olympique Francaise De Voile 2022
"GHIO, Romain",7,IQFOIL Masc.,19,14(CR),28,,415,301,Semaine Olympique Francaise De Voile 2022
"BENZ, Matteo",7,IQFOIL Masc.,DNC 57,14(CR),29,,477,306,Semaine Olympique Francaise De Voile 2022
"MORRIS, Grae",7,IQFOIL Masc.,25,14(CR),30,,477,306,Semaine Olympique Francaise De Voile 2022
"SCHÄRER, Sebastian",7,IQFOIL Masc.,-35,14(CR),31,,457,308,Semaine Olympique Francaise De Voile 2022
"MATHIS, Alexis",7,IQFOIL Masc.,28,14(CR),32,,431,314,Semaine Olympique Francaise De Voile 2022
"KIM, Chaneui",7,IQFOIL Masc.,24,14(CR),33,,452,317,Semaine Olympique Francaise De Voile 2022
"MYSZKA, Piotr",7,IQFOIL Masc.,22,14(CR),34,,451,330,Semaine Olympique Francaise De Voile 2022
"KIKABHOY, Rafeek",7,IQFOIL Masc.,29,14(CR),35,,445,333,Semaine Olympique Francaise De Voile 2022
"JOYNER, Harry",7,IQFOIL Masc.,21,14(CR),36,,468,341,Semaine Olympique Francaise De Voile 2022
"KUBIN, Robert",7,IQFOIL Masc.,27,14(CR),37,,479,358,Semaine Olympique Francaise De Voile 2022
"BIRIZ, Onur Cavit",7,IQFOIL Masc.,33,14(CR),38,,488,371,Semaine Olympique Francaise De Voile 2022
"ROMANOWSKI,",7,IQFOIL Masc.,30,14(CR),39,,495,379,Semaine Olympique Francaise De Voile 2022
"WINCHCOMBE, Caelin",7,IQFOIL Masc.,26,14(CR),40,,537,401,Semaine Olympique Francaise De Voile 2022
"CHANTREL, Jules",7,IQFOIL Masc.,32,14(CR),41,,552,405,Semaine Olympique Francaise De Voile 2022
"KANG, Hyeongjung",7,IQFOIL Masc.,38,14(CR),42,,556,411,Semaine Olympique Francaise De Voile 2022
"ANAMI, Tomonori",7,IQFOIL Masc.,41,14(CR),43,,561,415,Semaine Olympique Francaise De Voile 2022
"HEIMANN, Jonne",7,IQFOIL Masc.,34,14(CR),44,,584,425,Semaine Olympique Francaise De Voile 2022
"JOYNER, Jack",7,IQFOIL Masc.,-43,14(CR),45,,567,435,Semaine Olympique Francaise De Voile 2022
"TUGARYEV, Oleksandr",7,IQFOIL Masc.,31,14(CR),46,,570,435,Semaine Olympique Francaise De Voile 2022
"GUIRAUD, Lucas",7,IQFOIL Masc.,DNC (57),14(CR),47,,606,450,Semaine Olympique Francaise De Voile 2022
"POGGEMANN, Lars",7,IQFOIL Masc.,40,14(CR),48,,600,454,Semaine Olympique Francaise De Voile 2022
"DESTOMBES, Clément",7,IQFOIL Masc.,37,14(CR),49,,636.4,492.4,Semaine Olympique Francaise De Voile 2022
"MENDELENKO,",7,IQFOIL Masc.,42,14(CR),50,,663,506,Semaine Olympique Francaise De Voile 2022
"GUEMBRI, Mehdi",7,IQFOIL Masc.,45,14(CR),51,,683,527,Semaine Olympique Francaise De Voile 2022
"OH, Elkan",7,IQFOIL Masc.,39,14(CR),52,,678,527,Semaine Olympique Francaise De Voile 2022
"KUMAR S, Jerome",7,IQFOIL Masc.,47,14(CR),53,,696,535,Semaine Olympique Francaise De Voile 2022
"WEARN HAW, Tan",7,IQFOIL Masc.,46,14(CR),54,,707,536,Semaine Olympique Francaise De Voile 2022
"GANESH, Sachin",7,IQFOIL Masc.,DNC 57,14(CR),55,,784,613,Semaine Olympique Francaise De Voile 2022
"CROOK, Thomas",7,IQFOIL Masc.,DNC 57,14(CR),56,,822,651,Semaine Olympique Francaise De Voile 2022
"GOYARD, Nicolas",7,IQFOIL Masc.,1,15(SL),1,,33,15,Semaine Olympique Francaise De Voile 2022
"BOURGEOIS, Clément",7,IQFOIL Masc.,5,15(SL),2,,125,44,Semaine Olympique Francaise De Voile 2022
"KOERDEL, Sebastian",7,IQFOIL Masc.,1,15(SL),3,,86,46,Semaine Olympique Francaise De Voile 2022
"RUTKOWSKI, Maciej",7,IQFOIL Masc.,1,15(SL),4,,184,80,Semaine Olympique Francaise De Voile 2022
"MANOWIECKI, Kamil",7,IQFOIL Masc.,11,15(SL),5,,184.8,89.8,Semaine Olympique Francaise De Voile 2022
"PIGNOLET, Louis",7,IQFOIL Masc.,15,15(SL),6,,157.1,102.1,Semaine Olympique Francaise De Voile 2022
"LE COQ, Pierre",7,IQFOIL Masc.,3,15(SL),7,,180.4,102.4,Semaine Olympique Francaise De Voile 2022
"ARMIT, Joshua",7,IQFOIL Masc.,3,15(SL),8,,168,108,Semaine Olympique Francaise De Voile 2022
"GOYARD, Thomas",7,IQFOIL Masc.,BFD (39),15(SL),9,,262,109,Semaine Olympique Francaise De Voile 2022
"POLAK, Michal",7,IQFOIL Masc.,9,15(SL),10,,163,110,Semaine Olympique Francaise De Voile 2022
"ARNOUX, Tom",7,IQFOIL Masc.,5,15(SL),11,,206,111,Semaine Olympique Francaise De Voile 2022
"LE BOSQ, Titouan",7,IQFOIL Masc.,15,15(SL),12,,236,112,Semaine Olympique Francaise De Voile 2022
"FURMANSKI, Radoslaw",7,IQFOIL Masc.,7,15(SL),13,,220,115,Semaine Olympique Francaise De Voile 2022
"JASIUNAS, Rytis",7,IQFOIL Masc.,3,15(SL),14,,220,115,Semaine Olympique Francaise De Voile 2022
"MESTRE, Adrien",7,IQFOIL Masc.,7,15(SL),15,,279,138,Semaine Olympique Francaise De Voile 2022
"LEWINSKI, Dominik",7,IQFOIL Masc.,15,15(SL),16,,241,151,Semaine Olympique Francaise De Voile 2022
"AU, Ling Yeung",7,IQFOIL Masc.,9,15(SL),17,,261,174,Semaine Olympique Francaise De Voile 2022
"LEE, Taehoon",7,IQFOIL Masc.,19,15(SL),18,,261,187,Semaine Olympique Francaise De Voile 2022
"MCMILLAN, Will",7,IQFOIL Masc.,33,15(SL),19,,318,200,Semaine Olympique Francaise De Voile 2022
"PIANAZZA, Fabien",7,IQFOIL Masc.,11,15(SL),20,,313,211,Semaine Olympique Francaise De Voile 2022
"CHENG, Ching Yin",7,IQFOIL Masc.,9,15(SL),21,,301,213,Semaine Olympique Francaise De Voile 2022
"POULIQUEN, Oël",7,IQFOIL Masc.,11,15(SL),22,,304,214,Semaine Olympique Francaise De Voile 2022
"WOLF, Fabian",7,IQFOIL Masc.,5,15(SL),23,,363,214,Semaine Olympique Francaise De Voile 2022
"MERCEUR, Benoît",7,IQFOIL Masc.,13,15(SL),24,,323,219,Semaine Olympique Francaise De Voile 2022
"CARFANTAN, Gaspard",7,IQFOIL Masc.,13,15(SL),25,,353,241,Semaine Olympique Francaise De Voile 2022
"COUSIN, Alexandre",7,IQFOIL Masc.,7,15(SL),26,,403,255,Semaine Olympique Francaise De Voile 2022
"LIEFTING, Elijah",7,IQFOIL Masc.,27,15(SL),27,,423,300,Semaine Olympique Francaise De Voile 2022
"GHIO, Romain",7,IQFOIL Masc.,23,15(SL),28,,415,301,Semaine Olympique Francaise De Voile 2022
"BENZ, Matteo",7,IQFOIL Masc.,25,15(SL),29,,477,306,Semaine Olympique Francaise De Voile 2022
"MORRIS, Grae",7,IQFOIL Masc.,23,15(SL),30,,477,306,Semaine Olympique Francaise De Voile 2022
"SCHÄRER, Sebastian",7,IQFOIL Masc.,17,15(SL),31,,457,308,Semaine Olympique Francaise De Voile 2022
"MATHIS, Alexis",7,IQFOIL Masc.,DNC (39),15(SL),32,,431,314,Semaine Olympique Francaise De Voile 2022
"KIM, Chaneui",7,IQFOIL Masc.,19,15(SL),33,,452,317,Semaine Olympique Francaise De Voile 2022
"MYSZKA, Piotr",7,IQFOIL Masc.,31,15(SL),34,,451,330,Semaine Olympique Francaise De Voile 2022
"KIKABHOY, Rafeek",7,IQFOIL Masc.,25,15(SL),35,,445,333,Semaine Olympique Francaise De Voile 2022
"JOYNER, Harry",7,IQFOIL Masc.,21,15(SL),36,,468,341,Semaine Olympique Francaise De Voile 2022
"KUBIN, Robert",7,IQFOIL Masc.,23,15(SL),37,,479,358,Semaine Olympique Francaise De Voile 2022
"BIRIZ, Onur Cavit",7,IQFOIL Masc.,19,15(SL),38,,488,371,Semaine Olympique Francaise De Voile 2022
"ROMANOWSKI,",7,IQFOIL Masc.,25,15(SL),39,,495,379,Semaine Olympique Francaise De Voile 2022
"WINCHCOMBE, Caelin",7,IQFOIL Masc.,21,15(SL),40,,537,401,Semaine Olympique Francaise De Voile 2022
"CHANTREL, Jules",7,IQFOIL Masc.,BFD 39,15(SL),41,,552,405,Semaine Olympique Francaise De Voile 2022
"KANG, Hyeongjung",7,IQFOIL Masc.,27,15(SL),42,,556,411,Semaine Olympique Francaise De Voile 2022
"ANAMI, Tomonori",7,IQFOIL Masc.,17,15(SL),43,,561,415,Semaine Olympique Francaise De Voile 2022
"HEIMANN, Jonne",7,IQFOIL Masc.,13,15(SL),44,,584,425,Semaine Olympique Francaise De Voile 2022
"JOYNER, Jack",7,IQFOIL Masc.,21,15(SL),45,,567,435,Semaine Olympique Francaise De Voile 2022
"TUGARYEV, Oleksandr",7,IQFOIL Masc.,29,15(SL),46,,570,435,Semaine Olympique Francaise De Voile 2022
"GUIRAUD, Lucas",7,IQFOIL Masc.,DNC 39,15(SL),47,,606,450,Semaine Olympique Francaise De Voile 2022
"POGGEMANN, Lars",7,IQFOIL Masc.,17,15(SL),48,,600,454,Semaine Olympique Francaise De Voile 2022
"DESTOMBES, Clément",7,IQFOIL Masc.,27,15(SL),49,,636.4,492.4,Semaine Olympique Francaise De Voile 2022
"MENDELENKO,",7,IQFOIL Masc.,29,15(SL),50,,663,506,Semaine Olympique Francaise De Voile 2022
"GUEMBRI, Mehdi",7,IQFOIL Masc.,DNC 39,15(SL),51,,683,527,Semaine Olympique Francaise De Voile 2022
"OH, Elkan",7,IQFOIL Masc.,29,15(SL),52,,678,527,Semaine Olympique Francaise De Voile 2022
"KUMAR S, Jerome",7,IQFOIL Masc.,31,15(SL),53,,696,535,Semaine Olympique Francaise De Voile 2022
"WEARN HAW, Tan",7,IQFOIL Masc.,31,15(SL),54,,707,536,Semaine Olympique Francaise De Voile 2022
"GANESH, Sachin",7,IQFOIL Masc.,33,15(SL),55,,784,613,Semaine Olympique Francaise De Voile 2022
"CROOK, Thomas",7,IQFOIL Masc.,DNC 39,15(SL),56,,822,651,Semaine Olympique Francaise De Voile 2022
"GOYARD, Nicolas",7,IQFOIL Masc.,1,16(SL),1,,33,15,Semaine Olympique Francaise De Voile 2022
"BOURGEOIS, Clément",7,IQFOIL Masc.,1,16(SL),2,,125,44,Semaine Olympique Francaise De Voile 2022
"KOERDEL, Sebastian",7,IQFOIL Masc.,11,16(SL),3,,86,46,Semaine Olympique Francaise De Voile 2022
"RUTKOWSKI, Maciej",7,IQFOIL Masc.,-29,16(SL),4,,184,80,Semaine Olympique Francaise De Voile 2022
"MANOWIECKI, Kamil",7,IQFOIL Masc.,3,16(SL),5,,184.8,89.8,Semaine Olympique Francaise De Voile 2022
"PIGNOLET, Louis",7,IQFOIL Masc.,3,16(SL),6,,157.1,102.1,Semaine Olympique Francaise De Voile 2022
"LE COQ, Pierre",7,IQFOIL Masc.,9,16(SL),7,,180.4,102.4,Semaine Olympique Francaise De Voile 2022
"ARMIT, Joshua",7,IQFOIL Masc.,7,16(SL),8,,168,108,Semaine Olympique Francaise De Voile 2022
"GOYARD, Thomas",7,IQFOIL Masc.,5,16(SL),9,,262,109,Semaine Olympique Francaise De Voile 2022
"POLAK, Michal",7,IQFOIL Masc.,5,16(SL),10,,163,110,Semaine Olympique Francaise De Voile 2022
"ARNOUX, Tom",7,IQFOIL Masc.,1,16(SL),11,,206,111,Semaine Olympique Francaise De Voile 2022
"LE BOSQ, Titouan",7,IQFOIL Masc.,BFD (39),16(SL),12,,236,112,Semaine Olympique Francaise De Voile 2022
"FURMANSKI, Radoslaw",7,IQFOIL Masc.,7,16(SL),13,,220,115,Semaine Olympique Francaise De Voile 2022
"JASIUNAS, Rytis",7,IQFOIL Masc.,11,16(SL),14,,220,115,Semaine Olympique Francaise De Voile 2022
"MESTRE, Adrien",7,IQFOIL Masc.,3,16(SL),15,,279,138,Semaine Olympique Francaise De Voile 2022
"LEWINSKI, Dominik",7,IQFOIL Masc.,7,16(SL),16,,241,151,Semaine Olympique Francaise De Voile 2022
"AU, Ling Yeung",7,IQFOIL Masc.,BFD (39),16(SL),17,,261,174,Semaine Olympique Francaise De Voile 2022
"LEE, Taehoon",7,IQFOIL Masc.,9,16(SL),18,,261,187,Semaine Olympique Francaise De Voile 2022
"MCMILLAN, Will",7,IQFOIL Masc.,35,16(SL),19,,318,200,Semaine Olympique Francaise De Voile 2022
"PIANAZZA, Fabien",7,IQFOIL Masc.,17,16(SL),20,,313,211,Semaine Olympique Francaise De Voile 2022
"CHENG, Ching Yin",7,IQFOIL Masc.,9,16(SL),21,,301,213,Semaine Olympique Francaise De Voile 2022
"POULIQUEN, Oël",7,IQFOIL Masc.,11,16(SL),22,,304,214,Semaine Olympique Francaise De Voile 2022
"WOLF, Fabian",7,IQFOIL Masc.,5,16(SL),23,,363,214,Semaine Olympique Francaise De Voile 2022
"MERCEUR, Benoît",7,IQFOIL Masc.,13,16(SL),24,,323,219,Semaine Olympique Francaise De Voile 2022
"CARFANTAN, Gaspard",7,IQFOIL Masc.,13,16(SL),25,,353,241,Semaine Olympique Francaise De Voile 2022
"COUSIN, Alexandre",7,IQFOIL Masc.,25,16(SL),26,,403,255,Semaine Olympique Francaise De Voile 2022
"LIEFTING, Elijah",7,IQFOIL Masc.,21,16(SL),27,,423,300,Semaine Olympique Francaise De Voile 2022
"GHIO, Romain",7,IQFOIL Masc.,31,16(SL),28,,415,301,Semaine Olympique Francaise De Voile 2022
"BENZ, Matteo",7,IQFOIL Masc.,17,16(SL),29,,477,306,Semaine Olympique Francaise De Voile 2022
"MORRIS, Grae",7,IQFOIL Masc.,13,16(SL),30,,477,306,Semaine Olympique Francaise De Voile 2022
"SCHÄRER, Sebastian",7,IQFOIL Masc.,27,16(SL),31,,457,308,Semaine Olympique Francaise De Voile 2022
"MATHIS, Alexis",7,IQFOIL Masc.,19,16(SL),32,,431,314,Semaine Olympique Francaise De Voile 2022
"KIM, Chaneui",7,IQFOIL Masc.,27,16(SL),33,,452,317,Semaine Olympique Francaise De Voile 2022
"MYSZKA, Piotr",7,IQFOIL Masc.,15,16(SL),34,,451,330,Semaine Olympique Francaise De Voile 2022
"KIKABHOY, Rafeek",7,IQFOIL Masc.,15,16(SL),35,,445,333,Semaine Olympique Francaise De Voile 2022
"JOYNER, Harry",7,IQFOIL Masc.,15,16(SL),36,,468,341,Semaine Olympique Francaise De Voile 2022
"KUBIN, Robert",7,IQFOIL Masc.,21,16(SL),37,,479,358,Semaine Olympique Francaise De Voile 2022
"BIRIZ, Onur Cavit",7,IQFOIL Masc.,29,16(SL),38,,488,371,Semaine Olympique Francaise De Voile 2022
"ROMANOWSKI,",7,IQFOIL Masc.,23,16(SL),39,,495,379,Semaine Olympique Francaise De Voile 2022
"WINCHCOMBE, Caelin",7,IQFOIL Masc.,19,16(SL),40,,537,401,Semaine Olympique Francaise De Voile 2022
"CHANTREL, Jules",7,IQFOIL Masc.,19,16(SL),41,,552,405,Semaine Olympique Francaise De Voile 2022
"KANG, Hyeongjung",7,IQFOIL Masc.,23,16(SL),42,,556,411,Semaine Olympique Francaise De Voile 2022
"ANAMI, Tomonori",7,IQFOIL Masc.,17,16(SL),43,,561,415,Semaine Olympique Francaise De Voile 2022
"HEIMANN, Jonne",7,IQFOIL Masc.,23,16(SL),44,,584,425,Semaine Olympique Francaise De Voile 2022
"JOYNER, Jack",7,IQFOIL Masc.,33,16(SL),45,,567,435,Semaine Olympique Francaise De Voile 2022
"TUGARYEV, Oleksandr",7,IQFOIL Masc.,33,16(SL),46,,570,435,Semaine Olympique Francaise De Voile 2022
"GUIRAUD, Lucas",7,IQFOIL Masc.,DNC 39,16(SL),47,,606,450,Semaine Olympique Francaise De Voile 2022
"POGGEMANN, Lars",7,IQFOIL Masc.,27,16(SL),48,,600,454,Semaine Olympique Francaise De Voile 2022
"DESTOMBES, Clément",7,IQFOIL Masc.,21,16(SL),49,,636.4,492.4,Semaine Olympique Francaise De Voile 2022
"MENDELENKO,",7,IQFOIL Masc.,BFD 39,16(SL),50,,663,506,Semaine Olympique Francaise De Voile 2022
"GUEMBRI, Mehdi",7,IQFOIL Masc.,DNC 39,16(SL),51,,683,527,Semaine Olympique Francaise De Voile 2022
"OH, Elkan",7,IQFOIL Masc.,25,16(SL),52,,678,527,Semaine Olympique Francaise De Voile 2022
"KUMAR S, Jerome",7,IQFOIL Masc.,25,16(SL),53,,696,535,Semaine Olympique Francaise De Voile 2022
"WEARN HAW, Tan",7,IQFOIL Masc.,31,16(SL),54,,707,536,Semaine Olympique Francaise De Voile 2022
"GANESH, Sachin",7,IQFOIL Masc.,BFD 39,16(SL),55,,784,613,Semaine Olympique Francaise De Voile 2022
"CROOK, Thomas",7,IQFOIL Masc.,DNC 39,16(SL),56,,822,651,Semaine Olympique Francaise De Voile 2022
