Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
Paul PIETZCKER,5,49er,,0,,45,,283.0,250.0,European Championship 2022
Wiebrand de VOS,5,49er,15.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,10.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,17.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,26.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,13.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,25.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,15.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,19.0,0,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,27.0,1,red,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,10.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,12.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,19.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,10.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,15.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,23.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,24.0,0,silver,46,,280.0,253.0,European Championship 2022
Wiebrand de VOS,5,49er,,0,,46,,280.0,253.0,European Championship 2022
Elliott WELLS,5,49er,23.0,0,blue,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,12.0,0,blue,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,4.0,0,blue,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,8.0,0,red,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,14.0,0,red,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,20.0,0,red,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,32.0,1,blue,47,BFD,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,18.0,0,blue,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,25.0,0,blue,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,27.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,14.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,22.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,12.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,23.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,27.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,8.0,0,silver,47,,289.0,257.0,European Championship 2022
Elliott WELLS,5,49er,,0,,47,,289.0,257.0,European Championship 2022
Hernan UMPIERRE,5,49er,1.0,0,blue,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,32.0,0,blue,48,UFD,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,11.0,0,blue,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,9.0,0,yellow,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,10.0,0,yellow,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,12.0,0,yellow,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,25.0,0,red,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,10.0,0,red,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,12.0,0,red,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,3.0,0,silver,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,35.0,1,silver,48,DNS,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,35.0,0,silver,48,DNC,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,28.0,0,silver,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,35.0,0,silver,48,DNC,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,25.0,0,silver,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,10.0,0,silver,48,,293.0,258.0,European Championship 2022
Hernan UMPIERRE,5,49er,,0,,48,,293.0,258.0,European Championship 2022
Corentin GOULON,5,49er,25.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,20.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,10.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,14.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,8.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,11.0,0,red,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,8.0,0,blue,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,21.0,0,blue,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,19.0,0,blue,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,19.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,21.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,20.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,26.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,13.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,32.0,1,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,27.0,0,silver,49,,294.0,262.0,European Championship 2022
Corentin GOULON,5,49er,,0,,49,,294.0,262.0,European Championship 2022
Phillip LYNGBEK,5,49er,13.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,18.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,10.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,14.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,13.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,20.0,0,blue,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,20.0,0,yellow,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,15.0,0,yellow,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,26.0,0,yellow,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,35.0,1,silver,50,UFD,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,23.0,0,silver,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,27.0,0,silver,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,22.0,0,silver,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,35.0,0,silver,50,DNF,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,6.0,0,silver,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,16.0,0,silver,50,,313.0,278.0,European Championship 2022
Phillip LYNGBEK,5,49er,,0,,50,,313.0,278.0,European Championship 2022
Conrad KONITZER,5,49er,27.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,16.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,19.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,17.0,0,yellow,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,12.0,0,yellow,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,19.0,0,yellow,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,12.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,18.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,17.0,0,red,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,23.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,29.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,24.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,35.0,1,silver,51,DNC,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,20.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,13.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,15.0,0,silver,51,,316.0,281.0,European Championship 2022
Conrad KONITZER,5,49er,,0,,51,,316.0,281.0,European Championship 2022
Kristian Præst PRÆST,5,49er,19.0,0,red,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,24.0,0,red,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,13.0,0,red,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,16.0,0,blue,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,32.0,0,blue,52,RET,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,10.0,0,blue,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,17.0,0,yellow,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,22.0,0,yellow,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,4.0,0,yellow,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,4.0,0,silver,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,25.0,0,silver,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,17.0,0,silver,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,35.0,1,silver,52,DNF,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,35.0,0,silver,52,DNC,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,29.0,0,silver,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,18.0,0,silver,52,,320.0,285.0,European Championship 2022
Kristian Præst PRÆST,5,49er,,0,,52,,320.0,285.0,European Championship 2022
Campbell STANTON,5,49er,32.0,0,red,53,DNC,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,12.0,0,red,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,22.0,0,red,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,12.0,0,blue,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,20.0,0,blue,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,23.0,0,blue,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,15.0,0,yellow,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,11.0,0,yellow,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,23.0,0,yellow,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,35.0,1,silver,53,DNC,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,27.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,28.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,15.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,21.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,14.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,17.0,0,silver,53,,327.0,292.0,European Championship 2022
Campbell STANTON,5,49er,,0,,53,,327.0,292.0,European Championship 2022
Richard SCHULTHEIS,5,49er,7.0,0,yellow,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,27.0,0,yellow,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,21.0,0,yellow,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,19.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,21.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,13.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,21.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,21.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,16.0,0,red,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,24.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,28.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,16.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,6.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,24.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,31.0,1,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,29.0,0,silver,54,,324.0,293.0,European Championship 2022
Richard SCHULTHEIS,5,49er,,0,,54,,324.0,293.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,15.0,0,blue,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,6.0,0,blue,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,17.0,0,blue,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,13.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,15.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,16.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,28.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,12.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,9.0,0,red,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,35.0,1,silver,55,DNC,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,35.0,0,silver,55,DNC,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,35.0,0,silver,55,DNC,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,35.0,0,silver,55,DNC,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,35.0,0,silver,55,DNC,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,18.0,0,silver,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,7.0,0,silver,55,,331.0,296.0,European Championship 2022
Jakob MEGGENDORFER,5,49er,,0,,55,,331.0,296.0,European Championship 2022
Malo KENNISH,5,49er,16.0,0,red,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,18.0,0,red,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,16.0,0,red,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,21.0,0,yellow,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,25.0,0,yellow,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,17.0,0,yellow,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,6.0,0,blue,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,22.0,0,blue,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,24.0,0,blue,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,26.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,30.0,1,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,26.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,17.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,25.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,20.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,19.0,0,silver,56,,328.0,298.0,European Championship 2022
Malo KENNISH,5,49er,,0,,56,,328.0,298.0,European Championship 2022
Scott McKENZIE,5,49er,10.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,16.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,12.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,21.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,22.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,22.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,25.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,20.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,21.0,0,blue,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,16.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,31.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,18.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,27.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,35.0,1,silver,57,DNC,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,26.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,28.0,0,silver,57,,350.0,315.0,European Championship 2022
Scott McKENZIE,5,49er,,0,,57,,350.0,315.0,European Championship 2022
Philip LINDBLAD,5,49er,21.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,19.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,7.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,22.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,32.0,0,blue,58,DNC,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,24.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,2.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,26.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,18.0,0,blue,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,35.0,1,silver,58,DNC,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,20.0,0,silver,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,35.0,0,silver,58,DNC,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,35.0,0,silver,58,DNC,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,35.0,0,silver,58,DNC,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,30.0,0,silver,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,22.0,0,silver,58,,383.0,348.0,European Championship 2022
Philip LINDBLAD,5,49er,,0,,58,,383.0,348.0,European Championship 2022
William JONES,5,49er,17.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,11.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,28.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,19.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,19.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,13.0,0,yellow,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,19.0,0,blue,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,15.0,0,blue,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,16.0,0,blue,59,,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,1,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,35.0,0,silver,59,DNC,402.0,367.0,European Championship 2022
William JONES,5,49er,,0,,59,,402.0,367.0,European Championship 2022
Albert TORRES,5,49er,14.0,0,red,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,23.0,0,red,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,12.0,0,red,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,20.0,0,blue,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,8.0,0,blue,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,13.0,0,blue,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,26.0,0,blue,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,32.0,1,blue,60,DNF,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,32.0,0,blue,60,DNC,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,2.0,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,3.0,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,5.0,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,2.0,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,8.0,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,,0,bronze,60,,200.0,168.0,European Championship 2022
Albert TORRES,5,49er,,0,,60,,200.0,168.0,European Championship 2022
Sam MORGAN,5,49er,32.0,1,red,61,DNC,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,32.0,0,red,61,DNC,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,32.0,0,red,61,DNC,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,32.0,0,red,61,DSQ,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,11.0,0,red,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,6.0,0,red,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,14.0,0,blue,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,11.0,0,blue,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,10.0,0,blue,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,7.0,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,15.0,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,1.0,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,1.0,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,4.0,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,,0,bronze,61,,208.0,176.0,European Championship 2022
Sam MORGAN,5,49er,,0,,61,,208.0,176.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,23.0,0,yellow,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,18.0,0,yellow,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,20.0,0,yellow,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,16.0,0,red,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,18.0,0,red,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,21.0,0,red,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,32.0,1,yellow,62,UFD,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,17.0,0,yellow,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,25.0,0,yellow,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,4.0,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,6.0,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,3.0,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,15.0,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,1.0,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,,0,bronze,62,,219.0,187.0,European Championship 2022
Dolf HENDRIKSEN,5,49er,,0,,62,,219.0,187.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,18.0,0,blue,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,20.0,0,blue,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,18.0,0,blue,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,23.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,16.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,18.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,24.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,8.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,26.0,0,red,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,8.0,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,35.0,1,bronze,63,UFD,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,9.0,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,7.0,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,2.0,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,,0,bronze,63,,232.0,197.0,European Championship 2022
Fredrik BERGSTRÖM,5,49er,,0,,63,,232.0,197.0,European Championship 2022
Otto HENRY,5,49er,26.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,29.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,19.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,19.0,0,blue,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,21.0,0,blue,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,32.0,1,blue,64,DNC,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,10.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,25.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,22.0,0,yellow,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,1.0,0,bronze,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,1.0,0,bronze,64,,232.0,200.0,European Championship 2022
Otto HENRY,5,49er,13.0,0,bronze,64,,232.0,200.0,European Championship 2022
